Id,Text,Sentiment
369105756848525312,Zwischendurch bekommt der Typ seinen harten Prügel immer wieder von meiner Freundin sauber geblasen ! 18+ &gt;&gt;&gt; http://t.co/d77n14XjfA,positive
395166049584578560,@PimpYourMac Vielen Dank! Die Hoffnung stirbt ja bekanntlich zu letzt. Notfalls spontan am Freitag nach Hamburg und doch das Air shoppen :-),positive
393093853609078784,@Taxtweety Wasn los Süße?,neutral
373777728946044928,Ohhh macht erst um 16:00 auf. Durst! (@ Friedrichsruh) http://t.co/29PwQHsBtb,negative
390015972620263424,"@Tom_ofB @hael_ge wäre eine Ungleichbehandlung, da Entscheidungen bei #SMV verhindert werden können, was wiederum Widerspruch zum #SÄA ist.",neutral
376703218119872512,"Und bin gespannt, was von der neuen EP gespielt wird",neutral
393343104264065024,#nowplaying die neue Scheibe von Someone´s Diary http://t.co/FrD3Xy3t3h Yuppiduppi! Aber das sagte ich ja schon mal ...,positive
389387280303276032,"@isabelglaser Nix, Kik!
Material liegt bereit, Challenge accepted.",positive
365148858814173184,Stephano beendet seine aktive StarCraft II-Karriere http://t.co/eau6d1QBcr #esports,neutral
390492718394134528,1. Gleichbehandlungsausschuss: 1. ordentliche Sitzung bereits passiert #uvsitzung13,neutral
368343911548211201,@CHVRCHES Album übrigens 11/10 #perfekt,positive
372462864847491072,@Razer0ck nope keine Motivation dafür ^^,negative
394469312854892545,Draxlers bittere Erkenntnis: Nach der 1:3-Derbypleite gegen Borussia Dortmund meinte Jungs... http://t.co/xTHpSiBOZd #football #Fussball,negative
395549388007047168,"RT @kinozeit: Vergesst Banksy! ""Art War"" zeigt Street Art als wahren Motor der ägyptischen Revolution http://t.co/u6Q6PsRmiZ Nicht verpasse…",neutral
391198732970381312,Hat jemand schon Apple Care+ abgeschlossen. iPhone 5s gekauft bei der Telekom. Geht das auch im Apple Store?,neutral
365433752723275777,"@UniversitySheep @LuisaLion @Harrcore triumpf (gut), tschibo (nicht so gut), h&amp;m (ok), hofer = aldi (gut) :-)",positive
365320703693688832,Das Ende des freien Internet: Die Zensur kehrt nach Europa zurück http://t.co/n0ynoFBlgg,neutral
371020100037394432,@Brala1 Und ich hab Ian getroffen. Der Kerl ist einfach genial. Man muss Ian mal Live gesehen haben um seine Psyche zu verstehen. xD,positive
364954607987855360,QR steht (Englisch = Quick Response) bedeutet schnelle Antwort. Mit einer automatischen Scan-Funktion können... http://t.co/CUCSf2kfTz,neutral
368005389461114880,"Mark Zuckerberg unter Druck - 
Facebook, uncool und ärgerlich: Das dürfte Mark Zuckerberg gar nicht gefallen. ... http://t.co/PRTENwSJ8b",neutral
375702839080665088,Hannover/Region: Show: Sicherheitsfestival setzt Maßstäbe http://t.co/AfZUJHCjmn,neutral
366604085094395904,Komme dank meines Feuerwehrausweises gratis aufs Frequency.,positive
376583995397378048,"Dies alles habe ich euch gesagt, damit ihr durch mich Frieden habt. In der Welt habt ihr Angst, aber lasst euch nich… http://t.co/r8ZsPk9jDA",neutral
363764981655171072,RT @bhanakam: Notiz an mich: Warnweste kaufen. Finde meine nicht mehr.,neutral
385480650855161856,@juliasophiexo okay suche ich eben :) #dancingallnightlong,positive
369387567948767232,RT @andithematti: was würde jesse pinkman tun?,neutral
366200425071910912,"Kleiner Protestspaziergang, schick, schick #msh_ggr",neutral
373114122894073856,"@Nico79 wo denn? Meine letzten Besuche in Köln (vor etwa einem Jahr) waren eher enttäuschend (überfüllt, laut).",negative
391511233545109504,"Also meinen namen eher nicht. Aber wir können natürlich auch mal aufnehmen.
LG
Schmiddy_LP (@YouTube http://t.co/bIxZUVTSlI)",neutral
389671955856912384,Aus dem Netz ins klassische TV: #Netflix will auch über Set Top Boxen empfangbar werden http://t.co/CEmgWiGQk2,neutral
375266492918820865,"@Sinneswandlerin ""Den Tieren steht unsere Kosmetik einfach nicht.""",neutral
368320876384501760,RT @herbyfun: Psssst! Weitersagen!: Zwickmühle http://t.co/9yTW5AiSFK,neutral
384908627607576576,@Gloria_jo nichts.,neutral
392912668274991104,Soziale Bewegung Daily wurde gerade veröffentlicht! http://t.co/TQjNLlSaVE ▸ Topthemen heute von @ChangeGER @Volksentscheid,neutral
395490533507735552,Quartalszahlen: Schwaches Investmentbanking drückt Barclays Gewinn http://t.co/BiHYfDzY32,neutral
371990678571843584,"...aber nichtsdestotrotz wären 700 follower schon ganz nett. ;P | ...but, nevertheless, 700 follower would be nice. ;P #LastTweet",positive
368157655095058432,"RT @1996Zamir: @its_meliii SIE werden dir noch gratulieren :) Eine dumme Frage , gratuliert ihr beide euch auch gegenseitig ? 😃",positive
371020527961636864,"""@gagariana: #Piraten in Düsseldorf hängen den Hund! http://t.co/yLTCGRd3GY"" @Piratenpartei @PiratenNRW",neutral
385324723506118656,Open Data: Berliner Geodaten kostenlos erhältlich http://t.co/a2vGgAvZ8y,neutral
368453773028364288,Naw dank Chris vom Tumblr Support kann ich wieder bloggen. &lt;333,positive
366348618443145217,"oh mann o mann...richtig fett im web verdienen,speck anlegen? jegliche serverausfälle und daten email klau vermeiden? http://t.co/TS5xPb8ZK8",positive
371420127381946368,@Aluenschen Naja dazu brauch man aber Titten! Die alten notgeilen Schachteln mit +60 will doch niemand! xD,positive
363725181795434496,Der Dubbletimepart von Julien war ja mal sowas von genial! :D (@YouTube http://t.co/8Xh6HD3NsB),positive
375281957535358977,@schattending soviel pinkes zeug D: meine augen brennen D:,negative
390562142484987904,Bitcoins.de:Im Aufwärtstrend http://t.co/LB5QHgGegu,neutral
375949413652656129,110 010-0 München Hauptbahnhof 1985-1990(digitales Bild vom Negativ) #bahnbilderde http://t.co/tF2CvD7KeD,neutral
377421849485144065,"RT @Prosapina: Küsschen oben, Küsschen unten.",positive
375858368164167680,Ignorieren Sie nicht die reizvollen Angebote f�r� #ipod #festplatte Bewertungen Ansehen http://t.co/ubcKKGwxRB #fb,neutral
371593411100688384,@coco_78 @Jackie2506 @MataHari1302 @WenkeBosse @rebella76 lol dann gib's keine Rettung mehr für ihn ;)) #attacke,positive
369412045545820161,"Wer muss bis 8 in Krefeld arbeiten, geht dann direkt ins Fitnessstudio und muss dann nachts zu Hause die Spülmaschine ausräumen?",neutral
394059902726840321,"CARLA 23 -Verschmust, Verspielt Versaut: Verschmust, Verspielt Versaut.... Diese 23 jährige Schönheit wird dir... http://t.co/G32y4qh70c",neutral
369548880737611776,Falls sie demnächst mal wieder in den Zoo gehen: Giraffen lieben Salmiak.,neutral
367273835839881216,#sonne #aussicht #genießen #fahrrad #fahren #schön #bewölkt #angenehm #kühl http://t.co/xDBHG5t9uo,positive
372588782106578944,"@1909er Man soll den Tag nicht vor dem Abend loben, aber man soll auch niemals die Hoffnung aufgeben ;-) :-D",positive
364698541521764352,"@SpriverC Ah! ""Künstlerische Freiheit""! http://t.co/xCNpKsogpb",positive
393608087837638656,Post rehearsal selfie cuz... Why not? #hoodie #vest #hoodievest #rehearsal #springawakening #hanschen… http://t.co/NhqaD9bLWN,positive
390430634378022913,@ncbnz igitt! gels! bäh! (aber trotzdem danke),negative
393733103489142784,"@04Zippy Nee, klappt nicht:/",negative
365117166732836865,Intershop schreibt weiter rote Zahlen: Intershop muss gegen große Softwarekonzerne antreten. Der Wet... http://t.co/usPyCgtUCo #IT #News,negative
365022325009162241,China: 670 Millionen Yuan Geldstrafen für sechs ausländische Molkereiunternehmen http://t.co/DEPOvfFrrz #Aktuelles CHINAorg,neutral
377301653395099648,Manche Menschen haben einen Pokal in Dummheit verdient.,negative
392620920541814784,"Zum Glück sind Google mit Android die Guten, sonst müsste man sie fast mit Microsoft vergleichen. http://t.co/VYNouKR946",negative
365626015327850499,"kundenstopper Weiß Luxus mit Rollen Poster: 50 x 70 cm 406,00 € http://t.co/0eKBHhCJuW",neutral
395858315340550145,"@DasBierdesTages ""viel viel Koffein, wenig wenig Feingefühl""",negative
363968720030679040,http://t.co/Sh2ajoNXL3 RT Fukushima betroffen - Starkes Erdbeben im Nordosten Japans http://t.co/7tGx5GEY7y,neutral
395755319890292737,Bundesliga: Jung droht für Wolfsburg auszufallen http://t.co/fP1K2SMn4q,neutral
368392079296454656,endlich Bus erreicht ihr mongos #Matze_der_babo #ha_gayy,negative
375331798345351168,"Vorsicht, bissig! #leserbrief #sportbild #S04 http://t.co/POiq7JHRb2",neutral
362871754399563776,@CodySchreiter awake,neutral
374984652551127040,"#NDR: Tatort, #NTV: Nachrichten, #SWR: Fahr mal hin, #WDR: Weltweit, #ZDFKULTUR: Ab 18!, #ZDFneo: Scott &amp; Bailey",neutral
377506800838246400,"SciFi-Roman CONNORS LICHT &amp; Musikalbum HYDROLUX für schlappe 3,33EUR downloaden http://t.co/pts1HGGSgR",neutral
377163538898616320,RT @HubertSickinger: Das ergibt sich eindeutig aus § 6 Abs. 6 Z. 1 Parteiengesetz: Parteien dürfen von Parlamentsklubs keine Spenden annehm…,neutral
371167542263287808,RT @tagesschau: USA: Waldbrände erreichen Yosemite-Nationalpark http://t.co/fRGozfK7cl #Yosemite,neutral
389809101112635392,"RT @Derheinzel: Fu xdf;ball Fu xdf;ball ""Club"" weist kleinen Gewinn f xfc;r Saison 2012/13 aus Der 1. FC N http://t.co/AH4jh9Hqve http://t.…",positive
391880043271819264,RT @J__Ludwig: #BTW13 #RRG #SPD #Linke #Grüne #koalitionsverhandlungen #groko #konvent http://t.co/E5aP3NdXNf versprochen oder versprochen,neutral
371484883241435136,"""Life stoppen nicht"" Smash Single ab Abuvv ab sofort auf #Itunes #music #Spotify Weltweit #JoinTheWave @abuvv @mill… http://t.co/hMayPQNGJz",neutral
370459518461022208,Blut spenden (@ Haema Blutspendezentrum Görlitz) http://t.co/p0NIwv4Gfo,neutral
363445807879438337,@Letzter_Traum Bonne nuit,neutral
363911715232022529,"Flachschleifmaschinen mit waagerechte Schleifspindel: Flach- und Profilschleifmaschine JUNG J 525-E, Bj. 1999 ... http://t.co/Ue6tLaxren",neutral
377558638342074368,RT @VollzeitHeldin: Kein Tweet mehr ohne #1MioAbosFürFlo!,neutral
373604244089106432,"@Tschentscher_C Jajaj, va con amorr! :B",positive
377495220310794240,A1: Mit meinen Schülern mehr bloggen unter http://t.co/kU6qFXnUDC #EdchatDE,neutral
371325097032048640,Hocke definitiv uf de falsche site,negative
365849731202691072,BSI warnt vor Cyber-Attacken: Unsicheres Netz: Immer mehr Internet-Identitätsklau in Deutschland http://t.co/MaElw05mdB,neutral
390826152820224001,"@ReneHesse Guck mal, da steht was von SSD Cleanup, was da helfen könnte: http://t.co/44FleUlQOO",neutral
376451065161732096,"kindermund in heidelberg: ""da müssen wir schturschnacks lang gehen.""",neutral
374707853522526208,@eeemmsteins @mmariahmedina ok:),positive
370481379374796800,@misteranderl Sieht gut aus hier mit Sonne. :-D #Berlin @deutschtweetor @hilfeabzocke @himundher @paulespcforumde @pricobe @thomas_michl,positive
372431969944354817,I found Hoch hinaus (http://t.co/duaCENgkba) #cgeo #geocaching,neutral
363792026476625920,@blende28_com @Tippling Den Dom mag ich lieber vom Münsterplatz aus... http://t.co/sRuLRrLPyi,positive
391883515903897600,"""Wer den Fleiß nicht ehrt..."" wird verwunschen.",neutral
372108773604986880,"Bah jetzt liegt auch noch ganz allein an ""UNS"", dass unsere Rente sicher ist, aha. #leistungsgesellschaft #ueberzeugtuns",negative
372568230000218112,Free Live Chat : Freche exotische Latina Girl mit prächtigen runden Busen! http://t.co/LjABuQTiXx,neutral
392319971059318784,"Gutes Essen, trotz gähnender Leere. (@ Chinese) [pic]: http://t.co/MGjVJCLGdV",neutral
370945093186109440,"@MikeSchnoor @SkyKat Gut, dass nix passiert ist!",positive
374450088577220608,"RT @Andi_nRw: Video, #DampferDemo 'Mut zur Wut' (Düsseldorf, 31.08.2013): https://t.co/Sj6SXVFukL Mit allen Reden. #piraten+",neutral
394505786522873856,Gott sei Dank. Das 1:1. #Eintracht #SGE,positive
369896509019803648,Bei einer Schießerei in Dossenheim bei Heidelberg sind drei Menschen ums Leben gekommen und fünf weitere verletzt worden. (Quelle: Polizei),neutral
371364297193963520,Giftgas in Syrien: UN erhöhen Druck http://t.co/28FwH6IlZI,neutral
372366660222468096,#AMAZON Bestsellers #9: Jagd auf eine Bestie 2. Teil: Thriller.. http://t.co/8tVhPDmHX0 #Bücher #KINDLE #kostenlos,neutral
372144672635777025,Job als Pflegedienstleitung in der Ambulanten Pflege: Frankfurt am Main | Altenpfleger Mitte 50 J. mit PDL Aus... http://t.co/VI2qZjvv3V,neutral
389487121418821632,AS-Wiesenmäher (Motor läuft/defekt): Hochdorf | Verkaufe alten AS-Wiesenmäher 2-Takt / 6PS; Motor läuft gut; e... http://t.co/IPpVLtRQgd,neutral
365471472103325697,"@18zehn jaaaaa, hätteste halt ma Entwürfe mit Sinn gemacht, wa!? :-P",positive
364344315599794176,Hechtskulptur schmückt Kita „Der kleine Hecht“ http://t.co/XGPHHFCFQ8 #dresden,neutral
375961262578229248,"Kaltenborn: ""Wir geben die Saison sicherlich nicht auf"" #F1 http://t.co/GUXpcY9C0T",neutral
375815837677928450,Carrie underwood look so fake,negative
366183106983628801,In einer knappen halben Stunde geht es los! Das Spiel könnt ihr im Live-Ticker auf http://t.co/mDsiOcDoIv verfolgen.,neutral
371379358977368066,"""Mit einem Song gegen George Bush konnte man nicht viel falsch machen.""",neutral
391391922587435008,Aktualisiert: ERSTBEZUG: Wohnkomfort in Grünruhelage nahe dem Hauptbahnhof http://t.co/9TRpzbsrIN,neutral
395847590534602752,Umfangreiche Zertifizierung für Trainer: Transatlantic Fitness bietet exklusiv eine breite Auswahl von TRX... http://t.co/7ig9nWWUeg #fb,neutral
393294945504600064,Wieviel Kohle kommt am Ende heraus? Hannelore Kraft und Peter Altmaier führen Arbeitsgruppe Energie http://t.co/Ckaa4MPxh7 #rponline,neutral
391097927143542784,@KursAufKiel Bin heute aber zum Glück nicht in Obsthausen.,positive
374418425613131776,"RT @kuppp005: Obama sucht nach Legitimität, Russland warnt vor Militärangriff
http://t.co/cdJMv3cCIB",neutral
373355798921248768,BZÖ-Widmann: Umfragen belegen Sieg des BZÖ-Spitzenkandidaten in ORF Konfrontation http://t.co/EZLhoLkzaK #apa #ots #bot,neutral
375900323665043458,Albert Frey: „Lobpreis wird zu einseitig gesehen“ http://t.co/SSdYd2859B,neutral
366070170919243777,Auf zur letzten Party fürs WE :-) Habt einen FUN-tastischen Samstag. Mit Vollgas durch die Nacht. Greeetz &amp; Party... http://t.co/U3ZBkiWFIE,positive
390538801061584896,*in kreischenes Gelächter ausbricht* *rumschreit* *quiekt* *einfach nur laut ist* XDDDD LEVI!!! XDDDD,positive
372998783686045696,@henningkrause #bswk Nachtrag zu Spiele und Science Communication. Der Fall Jonas Kepller:http://t.co/CWbhVo25sU … Kritik erwünscht!,neutral
366140693997035522,Gewalt in Nordirland: Pro-britische Krawallmacher verletzen 26 Polizisten... http://t.co/Tbf8558dPz,neutral
390471457438203905,RT @ErzdioezeseWien: Entsorgte Lebensmittel könnten Hungernde weltweit satt machen http://t.co/ock7IVirpe,neutral
395428508115431424,#TRAFFIC-COACHING: 7 kostenlose Videos fuer extrem #zielgerichtete #Besuchermassen! http://t.co/d8czYKL4Bl,neutral
369370211884883968,"Just read ""Richter empfehlen härtere Bandagen"" http://t.co/GYcTUqzdj0 (via pocket)",neutral
377343554101981184,RT @Der_Postillon: Einrichtung von Wireless LAN soll leere Kirchen wieder füllen ... http://t.co/iqkxuEJn22,neutral
369798412251574272,RT @thomas_mohr: Das Zeitfenster war nie günstiger seit 1960. 13A for Straßenbahn!,neutral
373805734519398400,"RT @JOIZTV: 3, 2, 1: TINTE! Hoffentlich trägt Benjamin nicht sein Lieblings-Shirt. Schau dir hier #mbudget Brain + Buddy an: http://t.co/sN…",neutral
375192732006100992,"@svonne @KlatschKopp plopp plopp plopp: frisches Popcorn rüber reich. Coke? klar, kein Thema!",positive
363411611676983296,"DFB-Pokal: Vfl Osnabrück wirft Erzgebirge Aue raus, TSV 1860 München schlägt Heidenheim http://t.co/1II27mFGDt #transfermarkt",neutral
394237485045522432,"Dazu kann man nur sagen...
sorry not sorry.",negative
390825918052466688,Gratis Fotoleinwand bei Picanova http://t.co/owY4GtR4e9,neutral
375924776427982849,Making Money On The Internet: Making Money On The Internet In der aktuellen Wirtschaftslage konnte jeder mit e... http://t.co/ONDE8K7YdC,neutral
373077401716027392,"Familie in Chelsea sucht Kindermaedchen: Nette Familie in Chelsea mit 2 kleinen Kindern (3J und 1,5 Jahr) such... http://t.co/sc4x9JfCMT",neutral
365571636050669568,@softi66 @GrummelBeate @kleopatra2009 @Piratenmaps @GeoDienst also mehr als 40 glaube ich wirklich nicht,neutral
385469393217400833,RT @TriestingTweets: Leobersdorf wackelt. Möglicherweise lösen Grenzverschiebungen mit Enzesfeld #Erdbeben aus? ;) http://t.co/P0sYrvCGq2,neutral
395912203603574784,#koeln - Extrem scharfe Frau aus Koeln sucht Liebelei mit wirklichem Gentleman http://t.co/RwRI5dmvtK,neutral
366601681615601666,RT @FinnjaBaker: Hiiii @heidiklum könntest du das bitte machen ? Wäre total lieb von dir :) &lt;3 #HeidiKlumbittegrüßeOneDirectionvondeutschen…,positive
374426722000965633,@nannilinchen Böse Mücken &gt;.&lt; Haben die dich etwa so gern?Du schmeckst denen wohl so gut?Armes Hasimausi :* :* :*,positive
376788182429626368,"@69withBieebs MICHELLE! Wir hatten kaum zeit über justin zu reden :o &amp;&amp; außerdem warste en bissl voll hahahaha♥♥ war trtzdm gut, love you:)",positive
375733751084380161,Ohhh dem golden slippers... http://t.co/4q4HFYuQu7 #pandora,neutral
373428637141581825,@lasermaki was machst du denn? Ne Ausbildung?,neutral
394444251943415809,@BG2406 Mist. Danke für die Info.,positive
363047021487206400,"Pele glaubt, dass @Njr92 Ende wird besser als @LioMessi_ und @Cristiano Sind Sie im Einvernehmen mit dem König? #WöchentlicheUmfrage",neutral
368059500030590976,oder kaufen lassen,neutral
392363197354631168,@kleinJaco da bin ich in letzter zeit auch öfter und heute war es da richtig schön :3,positive
372876603564781569,Neue Freizeit-Studie wird vorgestellt http://t.co/KdF9kPJgyB,neutral
366205420668321792,@DerNagus lief risch gut;),positive
367292256933642240,@Harry_Styles du bist schon irgendwie n arsch. selber schuld wenn jetzt alle larry shippen. wir müssen ernsthaft reden mr styles.,negative
364516219031793664,RA Gerhard #Strate war wieder fleißig: 3 neue #Mollath-Files auf seiner Website zum Download bereit http://t.co/rALahvd941 @_Istanbul4You,neutral
370800741994094592,Syrien: Ban fordert Zugang für Giftgas-Inspektoren: UN-Generalsekretär Ban Ki-moon hat die syrische Führung au... http://t.co/j9JNgJrAjj,neutral
365884690583912448,"#ZDF: Wetter, #3sat: Kulturzeit extra",neutral
364427509628014592,"120 kg geballte Lust!: Duisburg | Nach langer Zeit endlich wieder zurück. Ich, Marie (170 cm, 120 kg, 35 Jahre... http://t.co/rd1l7zi8RA",positive
396052494738264064,Halloween III spar ich mir. Aus Gründen. #Halloween http://t.co/um8WRbfFtP,negative
371750496018907136,So. Letzte Zigarette für heute. Morgen wieder 10 Stunden arbeiten *seufz,negative
377494285161361408,@tante keinen?,neutral
364874718962122753,@hny_cupcake My favorite so eine weitere Umarmung hoffe du hast recht die Worte rsrsr,positive
374850422394982400,Ich habe ein @YouTube-Video positiv bewertet: http://t.co/BEx5LzY9a3 TV total Erstwählercheck 2013 - TV total,neutral
364666765281730560,"RT @OliverJaindl: #TA Hab leisen Verdacht,dass #Fischer umsonst hier ist:Schieszler sagt grad aus, dass er nie mit Fischer über Unterschrif…",neutral
368808619707363328,angstgfühl garantie!,negative
393617718156734464,@DerSee Yay. Da freut sich meine kleine Penne,positive
368632798422130688,"@cebu_11 Manch einer entscheidet lieber vom Schreibtisch aus, wer sich bitteschön wovon diskriminiert zu fühlen hat, ganz ohne Nachfrage.",negative
392541337972912128,Bader bestätigt: Verbeek wird neuer Trainer in Nürnberg http://t.co/4Lxd0d8slX,neutral
375534781569585152,Über Ablehnung: JESU Wundmale küssen (Traum) http://t.co/aF7dcvRupN,neutral
371518265740521472,RT @shopping2null: SEO Mythen aufgedeckt (von Ex-Google) Leuten http://t.co/RR4lMFpDUP,neutral
385110792778956801,"Verwechslungsgefahr ""Knete"" http://t.co/swGgF6Lbh4",neutral
366993899534827520,Seit 400 Days nix mehr daheim gezockt #SaureGurkenZeit,negative
385494286558441472,Unkontrollierte Druckwelle nach Sprengung: ei einem ... http://t.co/KENvSf0MRx,neutral
394495225064071168,''team fab 0/5'' mddrr ma reine,neutral
376436015893725184,Ein Großaufgebot der Polizei beendet am Samstag Abend die Besetzung eines leerstehendes Gebäudes im... http://t.co/c0dqVa3Xuy #frankfurt,neutral
393473702488473600,@lisa_schweini nachtiii&lt;3,positive
395281568966930432,Warum Gott warum passiert sowas mir ja warum muss ich wieder Operiert werden :( :( :(  zum 3ten mal :( :( :(,negative
385004559690526720,@Der_Oberlehrer Klasse.,positive
368361401749749760,@RR120_80 dann müssten die über 400 Meter (drei Starts abziehen!) ja noch schneller sein!,neutral
385712805581582336,Wissenschaftlerinnen beklagen Hexenjagd des #hr gegen #Andrea_Ypsilanti http://t.co/6yPuXTARuC,neutral
370809684363452416,Indien: Führender Aktivist gegen Aberglaube und Hexerei ermordet | So viel zum Thema Toleranz von Religösen! http://t.co/TvCUKwxmVf,neutral
389748644712173568,"Ach ja, die #Uni beginnt ja heute wieder. Im Westen sind die Hörsaale aber anscheinend überfüllter als im Osten.
http://t.co/QBWiUo1rby",neutral
395664479851380736,"Deutsches Recht pfffff, aber wehe einer betrügt den Staat! #sterntv",negative
372253724649193472,Kopfhörer ohne genügende Abschirmung sollten verboten werden.,neutral
369209439846277121,@JuliGudehus 'Träume nachkochen' ahhh jetzt muss ich an The Science Of Sleep denken!!,neutral
373627593813426176,Boah! Reizüberflutung! Arctic Monkeys! Trentemøller! Sub Focus! Pendulum! Geilheits-Overkill! #ZOA,positive
372486764281069568,Hussein Fatal &amp; Young Noble - Killuminati 2k13 (Outlaw Nation Volume 3)... http://t.co/11AwdACCVk,neutral
365214671386583040,Rega-Chef kann bis zu halber Million verdienen: Nach Verzicht aufs Zewo-Gütesiegel: Die Rettungsflugwacht hat ... http://t.co/JVZKP3PZYF,neutral
385349394251276288,Folks Was kostet Strom wirklich?: Screenshot aus Studie Endlich ein Vergleich von staatlicher #Förderung und... http://t.co/yVS4ok8v19,neutral
373436119658274816,@DasBienchen_ Echt ungewohnt. o.o,negative
390321343268679681,Ich werde gerade dezent nicht wach...,negative
365572210741620736,derrotebaron attended August 2013 Nr. 8: Eis auf dem Großen Plan (Event Cache) at 8/8/2013 (36.4km) http://t.co/BGe8U1G5tn,neutral
385394407761252352,Welches tolle Essen aus deinem Land sollte jeder einmal probiert haben?... — rujak xD http://t.co/OTlShohGE5,neutral
362889391301074944,@SpielMit_Mir Große scheisse! X),negative
372969067042201601,"Ein, Zwei, Drei, Vier... Bin endlich weg von Dir, Fünf, Sechs, Sieben, Acht, Du hast jetzt keine Macht mehr über mich...Verpiss Dich!!!!",negative
392367270267469824,Calvin Klein CK7309S 718 Golden 61 mm http://t.co/nyndJbK4lp #Calvin #CK7309S #Golden #Klein,neutral
370108358889451520,"Gute Idee: Von Hornstein: ""Wer sich beschwert, muss als nächstes ran"" http://t.co/HAR7wHeQD1",neutral
392757155872636928,"RT @tommes04: Scheiße. Aber gegen Chelsea darf man wohl verlieren. Gerade unter diesen Randbedingungen. Dennoch Platz 2 im Visier, was beka…",positive
368368645648687104,"Naturheilen-online Schweiz
hier finden Sie die besten Naturheiler und Heilpraktiker aus der Schweiz http://t.co/YsKhShSIkJ",neutral
368595788114317312,@1steppenwolf bin vielleicht etwas nervös .neue schwiegertochter wird vorgestellt :-),positive
375357668938244096,"3 Angriffe, 3 Dreier von der exakt gleichen Position.... #eurobasket2013 #koerbefuerD #DBB macht den Sack zu, Jungs",neutral
370843955984072704,"RT @Cassie_Troy: Frack, baby, frack! Drill, baby, drill! #schaliegas http://t.co/poSBAU5mvH",neutral
367566874952736769,Fussball Diskussion: Bruchhagen: Champions League Kohle unter allen Clubs aufteilen!: Heribert Bruchhagen will... http://t.co/xGSMuKucXG,neutral
369958085260898304,@FLER hahah sogar mit beko keinen kontakt mehr?,neutral
366343950153424896,@kratzbrste von wo auf wo und wo ist ganz oben?,neutral
367795233632706560,#schlagzeilen Trotz Gewinnsprung: Cisco streicht 4000 Stellen: Kaum hatte Cisco einen beachtlichen Gewinnsprun... http://t.co/hkN6d51Rq5,neutral
364617574425694208,@schenklklopfer Totes Tier?,neutral
369579893497286656,"Eh, @mundauf daran hast du mindestens Mitschuld. Danke! http://t.co/NNsW2A83Wk",neutral
368108686889062400,@MiyaSekaia Genial :DD Fehlt nur noch nen mini Jäger mit Edding drangekrickelt,positive
367704683164340224,Schlittschuh Ultra Sport Größe 39-40 Eis Laufen Eishockey http://t.co/StjhNwDIoX,neutral
364319124488323072,"Siegeszug von iPhone, Samsung Galaxy und Co.: Smartphones verdrängen klassische Handys http://t.co/hKdXgOV2VW",neutral
372989426324226048,"@Buddenbohm Wart noch ein paar Jahre, dann geht weg. Ich spreche aus Erfahrung.",neutral
373070963581009921,4 Wheeler Tractor Challenge - Futzigames Kostenlos Spielen: http://t.co/Zx3f2eyhTQ,neutral
373474598068948992,Aktionäre besiegeln MAN-Übernahme durch VW http://t.co/htfr7uZQhC,neutral
375720081982230528,@Obonusha heey na voll scheiße konnte heute nicht Zahnarzt...😔,negative
366834117511352322,Frisch gebloggt: DEVONThink: Import von Mails http://t.co/TpyOM6Fa68,neutral
375391340579676160,"Geldanlage für Faule: 3., aktualisierte Auflage http://t.co/9G8GjBHTvE #business",neutral
395906608573988864,"Halloween 2013: Kürbisschnitzen leicht gemacht - Kein Halloween ohne Grusel-Krbis! Wir erklren Ihnen, wie Sie de... http://t.co/Spo6IWAx68",neutral
393779819630317568,RT @Liebieghaus: Vorfreude auf die Ausstellung „NOK – Ein Ursprung afrikanischer Skulptur“ ab 30.10. Der Aufbau ist fast fertig #Nok http:/…,neutral
365387674049191938,DE-blog: Protest gegen russische Homo-PolitikEine Berliner Homo-Bar schenkt keine russischen Vodka mehr aus. Sie… http://t.co/r5g4xOJ9hl,neutral
373462996766699521,#TVDuell Frage an die beiden : Ich muss mit weniger als 400€ im monat klar kommen warum wird die jugend die... http://t.co/dMGewGWBJ4,neutral
371261083665047552,"@eumel59 Oh ja, da kommt was! Hier jetzt auch Regen….",neutral
391627113968984064,Informationen für Unternehmer aus WienSie möchten Ihr Unternehmen professionell im Internet präsenti Error,neutral
374773297567002624,@redder66 ach ja? Dann ziehst du in neonfarbenen Stoff gehüllte Titten einem akkurat geschnürten Dekolltee vor?,neutral
372724602327539712,"@BlueRayOne SCHNAUZE! Dass man dort links überhaupt nich gut weg kommt, siehste nich, wa? (3 Jahre war dat mein Bus! 3!) @stadtwerke_ms",negative
392703858960777216,@zeitweise (In-App-Käufe möglich),neutral
376981929922269184,Persil Jahreskalender: Persil Einkaufskorb gewinnen! http://t.co/G98AqxJyWm,neutral
393534058569166848,"Auf der Suche nach den #besten (#Angeboten) 2tb externe festplatte, Bewertungen Ansehen http://t.co/jc7szO3BQJ #fb",neutral
373168938433396736,"#ARD: Monitor, #ZDF: Heute-journal, #3sat: Geheimnisse der Wüste, #MDR: MDR aktuell, #MOTORVISION: Top Gear, #NDR: NDR aktuell",neutral
363951720545533952,"RT @tbschami: Manchmal wenn mir langweilig ist, verkleide ich mich als Clown. Setze mich auf ein Dreirad und drehe vor einer Psychiatrie me…",neutral
375305122538336256,"TOOOOOOORRRRR für die 60er!!! Danke Freddy schramme!!
__________________
Neuer Spielstand: 0:1",positive
363246603546947584,@marhei W00t? Unmöglich!,negative
