comment	label
it has to prepare some epochal breakthrough to improve the performance of the company, which hasn't been good for several years.	company
my area has been restructured several times over the last few years, with the job uncertainties that go with it.	company
- hr strategy to keep employees (compensation policy vs.	company
"market, hr ""activeness"" etc...)"	company
many things, the company isn't progressive, it's not a nice place to work for young people, rather doesn't encourage self-development, pursuing ones passions, doesn't care if i am happy in what i do or not.	company
i don't like it here, i feel stuck.	company
yearly ingriment and bonuss.family insurance.free transport.two days off.good safty shoose.	company
as a wha, i think that we deserve a 2 days off per week or perhaps at least a salary increase.	company
two days off for all staff including wha/who [name].	company
winter jacket to be provided for all staffs those who are working outside.quality of safety shoes need to be improved.securities are unnecessarilly harrasing & threatening staffs.haymanagement system has been introduced but dept heads are not aware.	company
our carlift should be free or otherwise it should half paid not full.	company
01).we have to need weekly 02 days off.	company
transport should be free by company or less a half to be paid, we needed uniforms every 03 months and shoes every 06 months, we needed 02 days off because we are working inside warehouse without aircon, we need cubicle for aircon even small portion.	company
ran out of space	company
hr and the system in place.	company
two days off should be given to all danzas employees.	company
salary increase, as the cost of leaving is becoming high plus the comming vat.  holidays should not be counted in the annual leave.	company
two days off should be given to all danzas employees.	company
salary increase, as the cost of leaving is becoming high plus the comming vat.  holidays should not be counted in the annual leave.	company
two days off should be given to all danzas employees.	company
salary increase, as the cost of leaving is becoming high plus the comming vat.  holidays should not be counted in the annual leave.	company
two days off should be given to all danzas employees.	company
salary increase, as the cost of leaving is becoming high plus the comming vat.  holidays should not be counted in the annual leave.	company
two days off should be given to all danzas employees.	company
salary increase, as the cost of leaving is becoming high plus the comming vat.  holidays should not be counted in the annual leave.	company
two days off should be given to all danzas employees.	company
salary increase, as the cost of leaving is becoming high plus the comming vat.  holidays should not be counted in the annual leave.	company
two days off should be given to all danzas employees.	company
salary increase, as the cost of leaving is becoming high plus the comming vat.  holidays should not be counted in the annual leave.	company
(paid by client)  holidays should not be counted on the annual leave.	company
2 days off for all, all danzas employee.	company
(paid by client)  holidays should not be counted on the annual leave.	company
2 days off for all danzas employee.	company
two days off should be given to all danzas employees.	company
salary increase, as the cost of leaving is becoming high plus the comming vat.  holidays should not be counted in the annual leave.	company
please inproved wherehouse assient salrry.and give free transotation.inproved 2 days leaves.if we got taht leaves our side very happy& body rest also.	company
atleast monthly two day off we needed for taking rest	company
-it will be good if we get a recreation room in jafza 2.	company
weekly two off .	company
we need weekly two off.	company
we need weekly two off.	company
basically.we need additional 10drm for food allowance if there have a overtime in  friday specially when have overtime at thursday.. its not all employee here with family or love once mostly they sacrifice his time, health to fulfill the call of duty	company
10 dhs is not sufficient  weekend off for floor staff tobe reviewed	company
3: 2 days off in a week.	company
who ever working in outside open yard need whole year  hard allowance ship  3.	company
every week we need two off days  4.	company
and also need safety shoes back protected.	company
two off in a week.	company
basic salary needs to be improved, over time  transportation and food allowances needs to be improved, hajj leave for muslims not taking from their annual leave as maternity leave is being given.	company
i need some good trading and provide transport.	company
all danzas employees should be given 2 days off	company
please consider to improve ticket charges especially during on peek seasons.	company
the main thing is space issue & support for inventory.	company
we need dedicated inventory controller in our facility to solve all errors, put away & picking issues.	company
also less space to manage inbound & outbound together.	company
because mostly it coming at the 3rd week of the month. its ok maybe it will come  at least 2nd week of the month so we cant struggle in the end of the month and also it will reduce our ot.	company
two days off should be given to all danzas employees.	company
salary increase, as the cost of leaving is becoming high plus the comming vat.  holidays should not be counted in the annual leave.	company
if office location is in city, it's better.	company
we need to stop the annual merry go round of interns in/out and have some stability, too much time invested,gone in 1yr	company
better equipment such as phones and lap tops	company
new equipment is need for the warehouse.	company
pallets trucks being prime example.	company
better equipment in the office	company
in our office the air quality it shocking.	company
it has been this way for many years.	company
difficult communication with hr.	company
are we still going to be provided pick and drop offs for staff.	company
we need to cut costs in the flyers and promotional material we are hanging around in office roofs,walls and desks.	company
rather any thrust needed towards an initiative should be a part of display on the respective pd boards and re-iteration by team leader.	company
cross-department support  hr not adequately resourced or decisive enough.	company
we don't have a supervisor who will assist us in case of issues .	company
we working non a/c facilities  transport not requied	company
no promotion in last 17 years	company
- increasing vacation period, the new vacation policy is good but we wish to have more vacation  - replacement for extra working hours (extra vacation days as we work extra hours and during the weekend)  - buy fork left instead of renting and license	company
klia is a gateway station and handle big volume vs others station.	company
staff caused more failures compare to others station that handle small volume.	company
klia as gateway station handle big volume.	company
not fair compare to others station handle small vol.	company
gas machine  warehouse radio  night shift  everybody taking responsibility for all warehouse tasks	company
can't think of anything	company
canteen facilities needs to be improved by giving free coupons to employees.	company
and major thing in tower - a in mumbai office, water facilities are not good many times it has been observed no water is available in aquaguard.	company
we need centralized transport facilities.	company
the food options must be more in day and food facility must be started specially in night shift.	company
and centralized pick up drop facilities must be started.	company
needs to improve canteen facility on weekends.	company
company should concern about environment since unnecessary lights are switched on even it is not necessary and wasting water and tissue paper in pantry and washrooms.	company
should be improved canteen facility on weekends.	company
1- there should be transparency and a positive thought for the team and with the team.	company
because so many soup spoil the soup.	company
transport/ drop facility need to be more punctual or on time.	company
need to open one [company] portal where we can suggest some idea for company & employee growth.	company
i think some basic food items should be provided at night in the canteen.	company
that should be driven a lot and also regular skip levels on a monthly basis should be arranged and if not possible quarterly is also good.	company
improvement in the cafeteria like provide the coupons or company contribution in the foods.	company
the only small concern is recreation facility should be imporved	company
1)discount canteen coupon should be provided to employee.	company
2) special diwali bouns should be given.	company
salary needs to be reviewed, working 6 days a week without ot, forced to work 24hrs round the clock.	company
we needed 02 days off so we could have more time for our family and for ourselves as well, 01 day is not enough because we needed to clean our clothes each week and we needed to get away & have fun outside& we needed time rest for a hard week.	company
family ticket to be provided at least in 02years,  grade to be changed with experience.	company
we are facing major problem for transport on thursday & friday at dafza location no proper action, supervisor/managers is not supportive with the team members.	company
please provide family visa or contract/tenancy	company
recreation room should be provided.	company
my work place is falling down, it has mold and the installations do not have water they are not ideal (swissport [company] airport)	company
office is old,gloomy & some people talk very loud in their own languages,not consideration of others,annoying.	company
please provide us good quality safety shoes like caterpillar so that it will last for long time	company
pls check if it is possible to start overtime for las & lcs.	company
also socializing and going away for weekends with management.	company
taking two luched per day etc and acting like supervisors.	company
we are working under extreme pressure, after hours weekends.	company
they don't care - we were advised we would get help, to date no help has come.	company
should give 22 working days holiday instead of 30 days in a year	company
2)w/h staffs need to get an extra off every month except friday.	company
need polo shirt instead t shirt for fic	company
salary is not upto the mark in the contract logistics dept.	company
ot food allowance shall increase  muslims brother/sisters shall get leave paid for haj	company
there r so many things which needs 2b changed.	company
if my opinion counts share mail id will 4wd d details which is not limited to 250 characters.	company
4 ur perusal i also raised ticket 2 ibm my ticked was closed with a comment 42 & 43 has 2b updated with 250	company
3.if possible, co.should provide free breakfast to staff	company
why hr arrange health talks during busy working hours?	company
if the lift not falling down doesn't mean it's safe to use.	company
we handle the highest no of job compare to others station.	company
leadership in the atl station is extremely cliquish.the building is falling apart, there is mold growing in the walls, causing constant coughing on the floor.atl management doesn't care about the employees health.	company
i honestly don't see much that needs to be improved at this time.	company
we need in house training teams to go to the stations and train the new hires and the people in operations the basics in systems used and how to tell the difference between a dtc and consol shipment when looking at mawb.	company
there's hardly any difference between ee vs fme when it's only +/- 0.2%.	company
the pantry,the washrooms and really bad coffee.	company
if serving good coffee is expensive, maybe setup a paid option.	company
the coffee machines and the pantry in the regional office is a good reference point.	company
need to explore/ or provide transportations especially during weekend and p/h.	company
1)toilet hygiene-bad condition and washing not being done well 2)pantry hygiene 3)air-condition-temperature not consistent 4)equipment-office chair not in good condition	company
-some work place untidy  -some time system not working well  -distribution of work and back up plan  -promotion of staff sometime based on favouritism	company
time consuming bureaucracy.	company
practically most of the task at warehouse being improved.	company
not resolved open issues for 6 months  4.	company
in my opinion we need to improve our equipment because some other computer equipment is being log .	company
also the locker area, maybe they can contribute the locker where the employees are(nearest).	company
more activities such as employee engagement, trainings and for incase of emergency please priorities us, for our safety. specially earthquake some in this bldng has been declared to go in their house for safety. specially were in 7 and 8 flr.	company
i suggest [company] shd provide more buses from diff location (mrt) to alps especially in the north east region.	company
most of the buses are concentrated in the eastern region.	company
our chartered bus from cac to alps n vice versa is under utilised.	company
it would be better if the bus to cac be changed to common destinations like sengkang/punggol/pasir ris after 6pm, as there are not that many staffs taking to bus to cac due to the long intervals in between the bus to arrive.	company
toilet need to upgrade.	company
"can we pls have a decent place to pray cause our muslims colleagues are actually praying at starircases which are dirty and dusty.  """	company
the toilet needs to be improved, as total we got about 40 persons in level 4 and we only got 2 cubicle for female and majority are female, we have to fall in line and wait for our tern to use the toilet, this takes a lot of time for us.	company
annual leave to be increased by 1 day per year basis instead of current practice.	company
have a shelter drop off and pick up point.	company
please provide us the family visa for spouse/children so that we can survive easily in market.	company
annual leave can be change from 30 calendar days to 22 working days.	company
dwc car shades to make.	company
the leave has to be computed on the basis of working days rather on calendar basis.	company
this would benefit both number of days and air travel ticket charges.	company
and when some one/department is free they have to help others/department who is busy.	company
it would be grateful if yearly family ticket is provided.	company
earlier we are getting 2day off but from last 4years we are getting only 1 day off but we have to work same duty hours as others who are having 2 days off i request to 2 days off for whole staff which will help us to refresh mentally and physically.	company
we were told that the walls would be painted so that it doesn't look like a drab place to work, that hasn't happened.	company
cleanliness of our facility.	company
all they had to do was let the supervisors give them out then the program wouldn't have been so corrupt.	company
a toxic building, very non green at ord.	company
waste of heat and electric, and ord/usa management don't care about workers health and well being.	company
work space, pantry and transport allowed	company
please provide for shuttle from depok	company
the cleanliness of the working place	company
kpi needs to be review.klia as gateway station having bigger volume compare others stations.staff work during weekend and if there is a mistake done by staff,is not fair staff not entitle to get their bonus and increment while others station get.	company
long service award interim of dollar since is paid much lower  than years completed ,  ensample - 20 year / myr1500.00 = myr625.00 per year services .excluding epf and tax deduction ......	company
basic tak sama untuk level senior excutive and exucutive	company
provide corporate shirt to the staff	company
1)system that we use not good, logis & edm.	company
request for company bus to tanah merah at 6.30pm.	company
our team don't understand and not happy thinking why our department need to work on sat (sat duty) although we work 8.30am to 6.00pm mon - fri.	company
the social hub can be added with more vending food, healthy food juice machines so staff can have more choices incase they need to stay back after office hours	company
facility to be improved (staff changing room and locker for every staff in warehouse operations)	company
- level 3 toilet really needs renovation and proper housekeeping, pest control.	company
the pantry as well.	company
employee's working areas in the warehouse  - more fans (air cooler is not working, do not buy more.)	company
- centralized lockers for warehouse staff outside of the warehouse.	company
request for personal locker and changing room for all staff.	company
need to have changing room and personal locker.	company
1.no locker for the warehouse staffs.	company
need locker and changing room	company
but the 2nd bus coming from pasir ris always comes late and resulted arriving to work late as well.	company
need a proper changing room (currently changed in toilet) and locker need to improve (damaged lock not replace and new staff have no locker)	company
low/no stock on the hot beverages in 3rd level pantry, most of the time, beverages wasn't available for customer when they came for meeting	company
pantry coffee/tea machine need to continue refill with drinks.	company
would like to have birthday leave.	company
working space needs to be improved	company
please to develop our mushola to be more capacity and more comfort	company
the company should be give the comfort place for employee, example pantry room, sport station, mosque, clean toilet	company
i'm not sure why we don't ask ourselves why would we want to let great people get away to a competitor because we don't want to pay comparable.	company
i need more room for comments in eos.	company
i do not feel confident that i will have a job here, upper management always say don't worry cae isn't going anywhere but all that does is reinforce the idea that it could happen.	company
multiple tickets have been opened to be fixed.	company
i don't have any feed back.	company
a lot of times i lose work because my computer crashes or have to wait 10-15 minutes for something to load or unfreeze.	company
office is getting old.	company
- covering all parking spaces  - improving pantry layout & food quality  - renew the bathrooms  - have a pedestrian walk path for customers & employees to enter properly.	company
the dfw building needs to be thoroughly cleaned on a regular basis.	company
the air ducts need to be cleaned.	company
all employees sneeze and sniffle all day inside the building.	company
there are stains on the carpet from water leaks.	company
inspect the building for mold.	company
at the moment can see a friction in that as it is termed as separate dept.	company
so far, i don't see anything that doesn't satisfy my expectations as an employee of the company.	company
organisation of vacation/leave till the end of the year can be very positive for company, but less kind to emplooyes..	company
re: environment pollution  [company] sydney office was under air pollution from the factory knauf.	company
not at this tome thank u	company
staff cooking breakfast during work hours.	company
reduction of the daily pd's.	company
(csu is where the true fat of the business is.	company
"doesn't ""need"" to be improved... but it wouldn't hurt if there was an option to wear a [company] emblazoned polo shirt / blouse/fleece."	company
the common rule around the office is that male's are to wear collared shirts however the dress code policy does not stipulate that this is specific to males rather all employees including females.	company
access to correct and clear rates that all stations agree on so there is no push back from other stations advising rates are too low when we got them from quote shop.	company
it's to make it look pretty but it doesn't work.	company
need proper space for sitting for outdoor staff.	company
i've been working for [company] just 4 months.	company
it is good if we have company transport on saturday morning from tanah merah to alps as	company
if possible, that will be more flexibility for working mums to work from home during working hours due to emergency that need to look after sicked infants / toddlers	company
we need pantry so lunch can be happily.	company
employee data should be kept in a safe place.	company
-work environment condition such as smelly toilet & aircond issue	company
applications for multimedia as a training tool.company should change the old pc to the latest/new version of pc to each staff	company
too much time spend managing emails.	company
need alternate saturday off	company
need alternate saturday off.	company
need alternate saturday off.	company
keep pick-up services in the morning from the nearest rly stations of employees residence.	company
also start providing housing loan so that can buy houses near by office, it will help work-life balance,	company
it is very inefficient and wastes the time .	company
each country is organized differently, cs is separate from operations, product as well.	company
i am in the new office at edge.	company
extend the lunch break	company
the canteen of pvg need to be improved	company
pay rise please  the air conditioning is freezing  more room to work in office, not too spacious now	company
exterior wall of office is still under renovating.	company
thus, it is not safe to go in/out of the building.	company
affc is crowd with people during lunch.	company
[company] may source vendors to provide salad bar, lunch box, like vegetarian good, organic food, sandwich with some talk that lead staff to be more healthy and engergetic.	company
1.suggest to provide more humane welfare2.can provide standard notice for bad weather,such as yellow or red alert base on official notice,i/o late notice by company  3.more fair development chance for each one  4.more useful external training chances	company
calling in sick carries the same punishment as being late to work....?	company
-arbitrary kpis  -unnecessary micromanagement  bring back single-day vacations.	company
i constantly hearing coworkers asking others for what supplies they have left and that they don't know where to do to get them.	company
-food outside large 3 for lunch, smells and distraction, out all day  -when people line up for food, they go into agents cubes  -loud conversations outside conference rooms  -constant changes w/o hiring, adding more work at a desk level, ready or not	company
we spend too much time working on the reports, less time working with customers  too many senior mgrs making or suggesting changes to lower costs that do not work for customer	company
some of our equipment is old, such as printers.	company
i have no feed back.	company
now, it is broken & hinders service to our customers do to a proponderance bugs.	company
inconvenient working location.	company
poor hygiene in the restaurants nearby.	company
suggest to add an attendance record machine nearby lift 4	company
wish we have a birthday leave	company
office air conditioner is not stable	company
if your can restructure the basic pay please do that.	company
1.please provide transport from sharjah.	company
company accommodation in good area with transport,  most important is over time for l.a,  l.a is working after 5 without overtime and transport,  good quality safety shoe,	company
second quality of shoes.	company
third transport as now every thing is getting expensive and living standard is high and we have to support our families.	company
annual leave weekend and holiday should not be counted  customs dept should provide more information regarding rules and procedure.	company
uniform for all staff.promotion must be well inform to all.increment will be added to basic salary.safety shoes light materials.co.	company
must offer investment to employee.annual vacation days exclude friday & holidays.transportation service free.dental in	company
annual leave weekends and holiday should not be counted.	company
benefits cut (metlife, route, holidays...) resources on site (sugar, paper towels, soap, ...) leaders do not inspire to participate in activities.	company
take example: #1 companies with / via better employers.	company
when we have space issues we have to go through 3 channels and back.	company
during the summer time it is too hot - over 30 degrees inside..	company
in summer it gets  unbearably hot in the office	company
in our office it is to hot in summer.	company
in winter it is to cold.	company
time is money!	company
giving causal workers that have been here for 2 or more years a full time job.	company
stop using foul language in the office	company
infrastructure for coming to work with bicycle  shower, safe parking area, ...	company
it doesn't make justice at all.	company
for moslem they can take ied leave / holiday.	company
but for others please do not cut their leave since company encourage to close office during ied.	company
"moslem can take hajj / umroh leave while others cannot have 'ziarah"" leave only annual."	company
when we take leave too we have to attend our work.	company
team is under lot of pressure and have to work late night & on weekends.	company
1) 5 days work  2) staff birthday holiday  3) half day off instead of early leave at 16:00 for the day before big festival (eg, mid autumn festival) 4) office removal to urban area 5) extra maternity leaves for female staff to have better recovery	company
5 weekdays work & no a or x shift or else & ph duty.	company
up-gradations in the current systems which we us in our day to day works .	company
work space to be improved	company
office space :) would be better if everyone has a partition  conf.	company
sometimes employees don't have clear politics and process of [company].	company
senior management has no pulse on what is going on in stations.	company
letting a gateway station like jfk run without proper chain of command, supervisor coverage.	company
jfk station 1st floor women's bathroom is smelly, dirty, has pluming issues and is falling apart.	company
office was renovated recently, why not the bathroom?	company
it needs to be cleaned & sanitized daily, the cleaning service is not doing job properly	company
money being wasted  the unions	company
2/ chance for internal promotion  3/ recognize & utilize staff's skill.	company
4/ create more chances & also challenges for staff so that staff can perform themselves & develope.	company
items like this would be valuable for stations now doing direct consols.	company
dock doors and dock plates are all out dated	company
there's always problem with the washroom, with the flush not working most of the time	company
centralized pick up and drop across mumbai, our own huge cafeteria	company
clean washrooms, more options in foods, clean hygiene canteens,	company
it will be great to have coupons facility i.e.	company
lesser rate for lunch for employees.	company
other facility in washroom such as dryer etc.	company
1) chairs should improve  2) break time should be fixed	company
pls included a set a questions going forward.	company
no canteen facility at work place needs to change	company
we feel that the air condition flow is not sufficint & hence its very hot & humid in our bay & we need to frequntly call the security to increase the cooling of a/c.	company
lunch&snack shld be made available in the canteen.sodexo coupon givn to all employe	company
washroom hygiene to be improved and hand dryers to be set up.	company
snacks vending machines should be checked and should have better options for eatables.	company
getting food immediately is an issue sometimes when you don't have enough time to go and get food... no breakfast facility in the café for morning and evening.	company
we need better canteen facilities with free food.	company
there should be centralized drop if available.	company
in cafeteria there should be keep some breakfast in the evening	company
hope there should be good canteen facility for both shift morning as well as night shift.	company
in night shift, there is not much food available in the pantry.	company
only things available are chips and chocolates which are not enough.	company
breakfast should be available in each cafeteria so that employees need not have to go down to have there break fast.	company
better cafeteria.	company
cafeteria service should be there in night shift	company
food coupons to provide employees.	company
canteen area should be cleaned.	company
ac vehicles should be provided at least during summer & rainy season.provide dinner/snacks facility for night shift.hot desking to be provided to new comers & accordingly shift timings to be adjusted.provide leaves on 1st come basis.	company
can possibility of canteen facility on saturday and sunday.	company
managemtn should take timely feedback about my immediate supervisor, leave pattern (we should able to able to apply sick leave for the extra festival leaves for the country (more than 10 fl),more snacks item in cafeteria, more outings, goodies.	company
it would be good if food facilities are provided in tower b cafeteria.	company
canteen facility should imporve  for ladies employee there should be pick up and droup facility	company
we must have a large cafeteria and a good vendor with variety of food	company
español  as a worker in mexico, i really need to improve español.	company
cafeteria water filter and increase variety of food provided for lunch and breakfast.	company
canteen and food facility	company
1)required centralized pickup and drop  2)should have a subsides lunch .	company
3)canteen should be working and have a proper dinner also for night shift users.	company
4)water cooler should be installed in all the [company] offices i/o only in one floor	company
food in cafeteria should be available at all the time and with cheaper rates.	company
cafetaria with proper water facilities...	company
the canteen facilities should be change such as subsidies should be provided.	company
more time should be allotted to play games. night allowance and overtime should be increased. gym facility.	company
there should be subsidized food facility from company end	company
1.the canteen facilities should be change such as subsidies should be provided.	company
(especially in night time)  2.more time should be allotted to play games.	company
4.gym facility @ work place.	company
needs more facilities for employees like food, cafeteria and transport etc...	company
mainly canteen and transport services.	company
needs to improve other facilities,  needs to improve on canteen interior & facilities  needs to check the canteen and facilities on regular basis by the admin department	company
well, the pantry facilities needs to be improved in future.	company
for eg:, for night shift employees canteen should open so that an employee has not to go far for his food.	company
canteen facilities need to be improved .no food after 7	company
cafeteria facility need to be improved.	company
we need more toilets as provided toilet facility is very less compared to employee count of the company.	company
there should be recreation room on floor for stress burst.	company
3)canteen facility required in all department.4) better management of house keeping.	company
can't think of any for now.	company
i would love to see that the employees who have dedicated 20 years and more should get atleast 5 weeks vacation.	company
you have to be very careful when sitting or standing up from the new chairs.	company
temperature in the office gets to cold this needs to be regulated.	company
the quality of the air and cleaner bathroom.	company
working environment(to renovate as things got old & break).	company
company recognition/appreciation for employees who have been employed for more than 3 or 5 years.	company
we don't have access to customs manager.	company
over time transport and food allowances need to be improved, hajj leave for the muslims but not taken from annual leave as it applies to maternity leave once in a while for an employee start in the company.	company
for muslim employees who ever preforming umrah or hajj company to take that time as paid leave.	company
(paid by client)  holidays should not be counted on the annual leave.	company
2 days off for all danzas employee.	company
all danzas staff should be given 2 days off.	company
holidays should not be counted at the annual leave of the staff.	company
salaries increase, last raise received two years ago.	company
we don't have the tools to work, people in the team don't have with the necessary things like a suitable equipment, keyboard, mouse, we don't have what we need and sometimes we need to bring it ourselves to be able to work with what we need.	company
we need much more flexible and friendly user ops  system.are you really sure cargowise does really match the above ?	company
video conference facilities are a must in todays office environment.	company
office is the place where employees sit for 8 to 10 hrs.	company
it will be great if we can get better office chairs as 90% of the staff is suffering from back pain and bad health.	company
mobile,laptop 2b given 2 those who actually needs it.snacks 2b provided for late sittings especially during audits.team lunch is 2b given 2down d line staff also.if quality is required stop outsourcing jobs.give reasonable increment 2 below managers.	company
could do better with a new locker.	company
the shrink wrapping of the pallets, we do need some shrink wrapping machines at least 2	company
from last survey nothing change samething still happening  some point we been the push to the survey  warehouse needs more workers.	company
the uniform in the warehouse is really cheap and needs improving.	company
and this keyboard needs cleaning as well.	company
scanning system , new scanners, one more rack for china freight as we dont have enough space to put on weekends(thursday, friday, )nights	company
could do with some more space	company
we need to have 2 xray machiness running at one given time,	company
the warehouse is just not big enough,  we do not have a big enough fleet of vehicles to make all delivery times.	company
people from india who have moved to singapore are not treated on par with locals on salary.	company
for as most have lap tops and are allowed to work from home.	company
i am very happy with the direction of our station.	company
waiting for the computer to catch up, or having it break down is disruptive	company
to avoid schedule meeting on the date or week of month end to allow the team enough time to finish their month end work	company
i have only been working for [company] for three months and i'm still learning about the company.	company
we are work harder and more complicated than other yet we don't get what we deserves.	company
canteen needs to be more available for types of food materials  coffee machine are old and coffee itself is bad taste	company
unplanned leave - company increase the leave.	company
so we don't have time to take rest.	company
it needs to improve the work place, like chair it must be fixed and the comfort room, should have one person assigned to maintain the cleanliness even in the night shift.	company
i think needs more to be improved is some of facilities in office like chairs because ost of the chairs is not functioning well and it can cause hazzardous effects in agents.	company
more team building or team outing for example every quarterly or thrice a month.	company
between vacation and sick time, we are almost always short handed.	company
if you don't work in the toronto office there are zero opportunities for advancement.	company
office equipment,  the chairs in here are terrible and not comfortable at all.	company
work place should be more hygienic, specially washroom & ac ventilation is needs to be updated.	company
we have to wait for long time for our cab.	company
there should also be catering service in the morning, afternoon and evening.	company
improve cab service and need food facility canteen facility through coupon system.	company
don't waste paper, i see lots of paper wasted for e.g.	company
:- tieing som paper on the ceiling it can be reused by not mentioning the month, it can be reused	company
- transport facility should be there during  natural calamities  - cafeteria is there but no breakfast facility is available.	company
please arrange doctor room with equipment like thermometer, first aid box, and blood pressure major machine	company
shuttle bus was not attend on time as station pick up time  and also arranged for the canteen on c wing floor.	company
do not make any difference in male & female fte.	company
the food of the cafeteria.	company
cleanliness is an issue in my views.	company
dirty carpets in hallways & conference rooms.	company
the temperature is never confortable.	company
finance (fico - m&s - ops)	company
employees working on weekends should be watched for.	company
air conditioning / temperature in the office	company
air con in the office	company
i have been waiting years for this to be fixed!	company
when comes to restructuring, i hope the company will at least inform the employee preferably 4 to 6 months in advance so the individual has amber time to make arrangement such as to apply for internal transfer to other department	company
eos survey itself needs to be improved.	company
i do not know many colleagues who think eos survey results show true picture of our company.	company
company collaborative with banks for cheaper housing/personal loans, in house branding (accessories pens, notes pad, calendars & so on.	company
in cafeteria, enough food should be available.	company
more facilities should be provided at bom gsc centre like incentives, transportation for all shifts ( home drop )playing area, relaxation area.	company
small infrastructure needs like availability of conference room and intercom facility	company
the cleanliness of the facility	company
i can't think of one thing.	company
you need more money to live in chicago,we need a more competative wage	company
there have been no considerable changes in the past six years.	company
more contact between us	company
the drivers and dock are finally showing improved attitudes as a whole.	company
i believe the eos survey gives the drivers a voice they never had in the past.	company
the drivers are always getting things done safely and communication throughout the terminal is awesome.	company
it don't get any  better or worse it says the same	company
i think that the purchase of the trucks is working well for the company.although i don't care to drive them because they are not driver friendly.you have to reach for all of the switches and controls	company
my direct supervisor listens and understands but most often can't do anything to help.	company
the trailers are sometimes half full not empty	company
i see the company regressing vs.	company
total chaos within sneior leadership and the labor force doesn't know where to go	company
it is great to have the quarterly bpm team meetings again.	company
there are a lot of drivers in chicago that care and work hard for [name].	company
the team work in the chicago shop is a lot better than in the past.	company
it is a much better place to work than 10 years ago.	company
[name] not much very old system of dispatch [name]  doesn't truly understand  the drivers or there needs or why they would ask for something they need	company
unlike the terminal manager 1st op mang	company
i like my new forklift	company
tractor assignment, pushing accessorials and w&i.	company
newer equipment, forklifts, tractors, and trailers work well.	company
uniforms are great, especially raincoats.	company
nothing is working well here from the technogy in the trucks to the lradership just today i was told by my dispatch that truck insptions are a waste of my time and need to get going on my route faster i have a late start in the mornings forklifts tha	company
its great to see the improvement trucks and trailers	company
the newer equipment is helping out alot	company
the new equipment.	company
the new equipment and new customers	company
newer equipment and hiring more help.	company
nothing its been the same as always for the last ten years.	company
the new trucks	company
the run that i currently on has a little shorter hours.	company
the new forklift the new way we are doing the loads for delivery seems to be working better so far	company
we don't answer emails to each other and everyone seems to understaffed to care	company
the w&i message is being heard.	company
we are glad [name] is 100% in chicago now.	company
a lot of things that are presented often don't impact a driver on a day to day basis.	company
dispatch is starting to work better nwith the drivers.	company
we are dispatched at times to the same location as another driver.	company
some drivers use the union rules to make it hard on other drivers	company
you can not work effectively if you are always in red lights.	company
local team with leading md is the best one	company
the atmosfere in the office is good...	company
the job is never boring an no days are the same.	company
teamwork thru other department in [company] sweden	company
day to day business operation	company
our processes are working much better than last year.	company
the trucks is very nice.	company
we are working hard to keep the dock clean and the quality of our trailers.	company
only in warehouse have much work, but this is normal 'cause [company] it's big company!	company
high techniques & equipment improve the work & its accuracy.	company
seems like the drivers and dockworkers try to work better as a team.	company
with being short staffed and busy.	company
i have the tools to do my daily business	company
"it is very useful in daily day along with ""procesledelses systemet""."	company
we have smith training and driver training in chicago.	company
when managment bugs out and lets me earn money for the company.	company
i feel that our employees happiness could improve by being a little more rewording to those who don't feel like they have an important roll.	company
new equipment is saving time by not going to the shop 2 times a week	company
great to have new equipment	company
i feel that at times to pickup and deliver all the freight that the breaks have to be blowen off because you miss important pickups.	company
the equipment has improved, but still needs work with trailer doors	company
less down time for repairs!	company
overall work area bldg.	company
the updated equipment is a huge plus.	company
especially when a hazmat license is required.	company
several of the initiatives in the areas of equipment utilization and weigh and inspection are working very well.	company
smith training was nice as well to show our drivers we will invest in them.	company
strong team in chicago that i work with.	company
up grading of equipment	company
new trucks and trailers.driver clothing	company
new trucks and trailers.	company
software to perform truck maintenance	company
the upgrading trucks and trailers here lately.	company
i work in the shop so the new equipment is helping.	company
i like the newer trucks and trailers i alows us to do are job without breaking down as much	company
i think the equipment upgrade is great.	company
the drivers make this company!!	company
getting started early before bid time and the 0 tolerance for  weapons  on the job	company
over past year, i wouldn't say very much else is working well	company
i haven't been working in the company long enough to form a strong opinion on his topic.	company
i was happy to have the company purchase sit stand desks for all of us so that we could be more comfortable being at our desks all day.	company
the sanitation and cleaniness of the warehouse is the only effective thing i have seen working well here in our terminal.	company
becasue notting was changed from the last opinion survey i will tell you that everiting is working well.	company
actions taken following this kind of survey	company
the freightliners provide a more comfortable ride reducing fatigue.	company
have new equipment and forklifts	company
newer trucks and trailers are nice, but need more equiptment!	company
the new equipment	company
updated equipment is reliable & being noticed by customers.	company
all and all i thinkm ts going im the right direction	company
the people that do the work get all the work and the people that don't work don't.	company
can't find help because of low wages.	company
new truck and trailers	company
your management team blows and you don't  give a [profanity] about the drivers, or safety, or customer needs.	company
equipment is a lot better.	company
very busy which is good.	company
im glad we got new equipment but it needs to be maintained forklifts need work.	company
