comment	label
the communication is doing well in my team.	direct, unclutter, effort
open dialogue with the team	direct, unclutter, effort
i love working in my direct and wider team. i love the flow of communication and that everybody can have a say, and how everybody contributes.	direct, unclutter, effort
cooperation within my immediate team	direct, unclutter, effort
team work in the direct and cross functional teams	direct, unclutter, effort
the teams in my organization continue to continuously improve in collaborate and working closely together.  there is a sense of team unity across multiple departments	direct, unclutter, effort
team work and communication	direct, unclutter, effort
team ccoperation is one of the key strenght within our team and this shall continue.	direct, unclutter, effort
teamwork within my direct team.  training sessions within first choice and cif (perfect business review)	direct, unclutter, effort
we are always achieving our targets. as we have very good team work and good communication as well.	direct, unclutter, effort
mutual understanding and good cumincation	direct, unclutter, effort
teamwork within the team are good. every staff are participate for improvement process.	direct, unclutter, effort
communication and teamwork in my team	direct, unclutter, effort
working well, is we support each other and being open to have a two way communication.	direct, unclutter, effort
teamwork between departments is good, it should be improved like everything, continous improvement.  but i feel a real support from my colleagues.	direct, unclutter, effort
managers support and internal coordination within team.	direct, unclutter, effort
communication among different departments has being a lot better than before. there is more help and teamwork between departments. warehouse and office are considered as one team for special events and work flow as well.	direct, unclutter, effort
communication with your colleague at all times respect and team work that is a foundation of working well.	direct, unclutter, effort
the team work & communication	direct, unclutter, effort
- team's work. very good working atmosphere, good colective.  - coop with my boss. hope to carry on with that...  - very strong brand that opens door.  - good quality of our products.  - open approach towards troubleshooting.	direct, unclutter, effort
i think that now we have better communication with each other	direct, unclutter, effort
always work as a team and always have open communication to handle daily task as well as issues.	direct, unclutter, effort
the team are having close communication with the superior for reason update.	direct, unclutter, effort
more cross section dialogue session held to improve the relationships between co-workers	direct, unclutter, effort
team work & cooperation in our team	direct, unclutter, effort
communication with your team work.	direct, unclutter, effort
strong sense of teamwork within the group.  we work together to support each other.	direct, unclutter, effort
getting things done through the cooperation & collaboration.	direct, unclutter, effort
my direct team and supervisor work well together, we communicate and have a true team spirit.  we do our best to maintain positive attitudes in this time of turmoil. we have effective communication and open door policy within my direct team	direct, unclutter, effort
teams work collaboratively to support others when require.	direct, unclutter, effort
team work & communication is important to delivered excellence service to customers	direct, unclutter, effort
relationship between employees within and across different departments, managers, hods.	direct, unclutter, effort
within our team , we cooperate and work together for optimal solutions as a team	direct, unclutter, effort
within my direct team we have great leadership and communication with one another.	direct, unclutter, effort
open communication and constant communication within the team	direct, unclutter, effort
team work  expertise within the department	direct, unclutter, effort
in my department we are doing all work with team	direct, unclutter, effort
cooperation, open and honest communication, exchange of experience ...	direct, unclutter, effort
team work within our team.	direct, unclutter, effort
working as on team really works well within my department.	direct, unclutter, effort
the communication in our department.	direct, unclutter, effort
open and well shared opinion with team members.  great team work.	direct, unclutter, effort
good communications and understanding team	direct, unclutter, effort
the camaraderie with every colleague in different departments	direct, unclutter, effort
communication within the team	direct, unclutter, effort
our teamwork is very smooth so all the work can be finished within the time limit	direct, unclutter, effort
team work, cooperation and rates should update in logis	direct, unclutter, effort
good team work with all department.	direct, unclutter, effort
teamwork and communication	direct, unclutter, effort
open dialogues between the subordinate and superior and team spirits.	direct, unclutter, effort
used to be good working environment and communication and nice cooperation between departments. right now, that gap has increased big time and i can see many departments are working totally raww	direct, unclutter, effort
respect, communication is missing in my work environment especially with my team.	direct, unclutter, effort
team work within department and interdepartmental  goes well.	direct, unclutter, effort
communication between operation supervisor with us very strong.	direct, unclutter, effort
cooperation between colleagues. both within station and also among baltics.	direct, unclutter, effort
team and communication is very important in everyday work.	direct, unclutter, effort
there is a great teamwork though the all the departments in vejle. we are always willing to help across the location, department etc. in order for the whole team to success.	direct, unclutter, effort
collaboration within my team	direct, unclutter, effort
teamwork of each department and how they support each other within their team.	direct, unclutter, effort
team level communication and coop is going smooth	direct, unclutter, effort
the support each warehouse supervisors tries to give one another, i have seen an increase in warehouse supervisors teamwork and communication, however, the import and export operations in the office struggles with manpower and appropriate cross train	direct, unclutter, effort
good communication within our team and isc as a whole	direct, unclutter, effort
cooperation within the team	direct, unclutter, effort
we have the better communication with the office	direct, unclutter, effort
the collaboration between different departments and stations is great!	direct, unclutter, effort
communication between my teammates and direct supervisor.	direct, unclutter, effort
two ways open and honest communication within the team. ideas and improvement for better delivery of job	direct, unclutter, effort
my direct supervisor promotes a open and honest forum when discussing the workplace. we are encouraged to be respectful but open with our feelings or suggestions.	direct, unclutter, effort
even though we are short staffed within all areas of our company, my interaction is mostly through domestic and with this challenge we push through it together the best way we can. i see stations help stations in times of need.	direct, unclutter, effort
teamwork is active within the team ..every team member is cross trained with every process within the team.	direct, unclutter, effort
we have good communication with our supervisor regarding work volume and leaves.	direct, unclutter, effort
open communication within the team and between teams seem to be working well.  collaboration seems to be the key to success.	direct, unclutter, effort
in my team we constantly communicates with each other to improve or do better in our work.	direct, unclutter, effort
teamwork and cooperation in our immediate team	direct, unclutter, effort
in our department there is open communication and team work and support to one another	direct, unclutter, effort
in my department, it has been good to work under as a team	direct, unclutter, effort
we work as a team in our department	direct, unclutter, effort
the motivation, trust, communication and teamwork.	direct, unclutter, effort
everything is working well : communication, team work, results, sharing our experience	direct, unclutter, effort
the collaboration within my team	direct, unclutter, effort
internal communication and cooperation in the team	direct, unclutter, effort
the communication among the personnel is great.	direct, unclutter, effort
communication with our team-leader and mow stn manager.	direct, unclutter, effort
atmosphere and cooperation in team	direct, unclutter, effort
good team work within my department and good communication from our supervisor.	direct, unclutter, effort
successful teamwork within the company. communication within the team is always open and honest. the team make high quality decisions together and their input is valued.	direct, unclutter, effort
i work in a great time, whenever someone has difficulties we discuss how to solve it. there's a good understanding and communication between everybody in my team	direct, unclutter, effort
cooperation within the organization	direct, unclutter, effort
performance dialog is working well by discussing all the open issues and address it by finding solutions	direct, unclutter, effort
good communication with cross depts cooperation	direct, unclutter, effort
the teamwork within the team is very strong. colleagues helping each other to complete the work.	direct, unclutter, effort
in my department team work and communication are working well	direct, unclutter, effort
support from piers and management.	direct, unclutter, effort
my team is specialized so i do not interact with the other teams in this office, but i sense frustration and and a sense of not working together.	direct, unclutter, effort
each member of the department assists in the successful completion of all it projects.	direct, unclutter, effort
communication has improved tremendously through various avenues.	direct, unclutter, effort
communication between team members and management is very effective and keeps all engaged	direct, unclutter, effort
working well within my department	direct, unclutter, effort
in my team there is communication, companionship and professionalism	direct, unclutter, effort
management are on hand to help.	direct, unclutter, effort
the unity of the team and the openness of all members in the team is working well. being open with each other will help improve the team work. not having awkward situations with each other is a big thing.	direct, unclutter, effort
management and employee communication	direct, unclutter, effort
teamwork works well with the team. we actively engaged in our work and have no qualms about asking for help from each other.  we keep an open communication and transparency between each other which makes this possible.	direct, unclutter, effort
the support and team work within my department.	direct, unclutter, effort
communication and team work	direct, unclutter, effort
we have a good rapport as a team and good communication amongst one another.	direct, unclutter, effort
in my department we all work well as a team and support each other.	direct, unclutter, effort
good communication with the team	direct, unclutter, effort
team work between the co-workers is good. the team support and help each other and are open and share information well.	direct, unclutter, effort
there is effective communication between other members of my team, and we all help and support one another and the team attitude to the work is positive.  we have full support of our manager and it motivates us to go beyond the norm.	direct, unclutter, effort
we have good communication for each other	direct, unclutter, effort
continued cross training with certain individuals	direct, unclutter, effort
carrier development, two way communication and good leadership.	direct, unclutter, effort
a lot of trainning was done in the department.	direct, unclutter, effort
working well for me is to provide fast and professional service, while learning and improving,good teamwork	direct, unclutter, effort
regular trainings, regular leadership experience sharing and open communication	direct, unclutter, effort
you can learn as much you can and be an expert on some aspect with so many functions departments & experts.	direct, unclutter, effort
best coordination with different teams and helping each other to complete the job on effective way.	direct, unclutter, effort
open communication between my supervisor and myself	direct, unclutter, effort
communications, tools for us to do our job.	direct, unclutter, effort
in our team, we always open minded to communicate with each other once meeting various issues and the working environment feel good.	direct, unclutter, effort
communication, it, connection between employees and senior leadership (also between our team and our direct supervisor), respect, service.	direct, unclutter, effort
teamwork & communication within the team & with our supervisor is outstanding.	direct, unclutter, effort
the management is doing their best to give the benefits of the employee.	direct, unclutter, effort
operationally, communication has improved and teamwork has improved overall.  there is still a lot of work to be done but it seems to be improving little by little.	direct, unclutter, effort
work,communication,improvementof our work.	direct, unclutter, effort
performance dialogue with team to effectively sort out issues and increase productivity	direct, unclutter, effort
some locations and departments seem to be making an effort to improve their products and service.	direct, unclutter, effort
support of my management team to my development.	direct, unclutter, effort
i have noticed major changes within the company compare to previous years as the company has taken the initiatives to improve the overall company performance in all departments.  these initiatives made employees more connected to each other.	direct, unclutter, effort
communication between myself and my team in order to service customers	direct, unclutter, effort
communications and feed back is working well	direct, unclutter, effort
active communication of the news	direct, unclutter, effort
steps are taken to improve teamwork via huddle - open communication	direct, unclutter, effort
there is communcation within the team	direct, unclutter, effort
processes are better structured and socialized; communication, even though it still has things to be improved, has become increasingly better.	direct, unclutter, effort
1) communication: about changes, news, global ceo communication, plans, guidance.  2) group responsibility: the group is aware and is working on improvements and putting their efforts on the main issues that company has at this moment (afr, usa)	direct, unclutter, effort
communication ,positive thinking ,team work,respect to each other	direct, unclutter, effort
we have good communication with each other	direct, unclutter, effort
each department is working well within themselves, not all 'under one roof' though.......	direct, unclutter, effort
handling receiving process, communication from management	direct, unclutter, effort
corporate communication is well done and informative	direct, unclutter, effort
pds are a great communication tool, as well as the town halls.  the internal communications keeps us in touch with other departments as well as countries.	direct, unclutter, effort
the teamwork, efficiency in service provision, team communication regarding work.	direct, unclutter, effort
employee mutual support and cooperation	direct, unclutter, effort
we have recently located back to the ground floor where we was originally based. the structure and work flow is better coordinated and aligned with other departments especially with resv/pcm which we need to work closely with	direct, unclutter, effort
i enjoy my work in my company, beacouse in my team there is open and honest two way communication.	direct, unclutter, effort
open communication with management team is working well.	direct, unclutter, effort
office environment and daily resources are in significant improvement; cross department communication has become smoother and more effectively.	direct, unclutter, effort
-interdepartmental communication appears to be improving	direct, unclutter, effort
communication is better from the smt.	direct, unclutter, effort
receiving the newsletter from senior management	direct, unclutter, effort
great team work  open two way communication amongst each other.  manager motivate to take initiatives as well as is supportative	direct, unclutter, effort
ae is moving away from the silos. hopefully, this will be  the case in other departments.	direct, unclutter, effort
employee suggestions are considered by the senior management and that is good	direct, unclutter, effort
too much bureaucracy & reporting	direct, unclutter, effort
communication to customer need to be improved	direct, unclutter, effort
operations as a whole is missing the target, this includes pricing teams and customer service teams. there still seems to be a lack of urgency for the customer, both external and internal and zero accountability with the above listed teams.	direct, unclutter, effort
more communication with the client.	direct, unclutter, effort
communication from management (country / regional), to employees.	direct, unclutter, effort
still feel there is a one-way communication rather than two-way.	direct, unclutter, effort
more communication amongst our selves would improve in work relation.	direct, unclutter, effort
unfortunately communication will never be enough.	direct, unclutter, effort
more team building program between department to strengthen relationship among staff.	direct, unclutter, effort
communication amongst departments and senior support in some departments.	direct, unclutter, effort
i would improve interpersonal relations which seems almost close to nonexistent	direct, unclutter, effort
communication from other departments so i can do my job effectively.	direct, unclutter, effort
too heavy workload in some departments. too many colleagues have a reactive attitude instead of seeking innovative solutions.	direct, unclutter, effort
more involvement, having formal informal gathering with team and having healthy discussion.	direct, unclutter, effort
management needs to improve in dealing with subordinates, be more respectful, communicate more clearly and timely, active two way communication and be more inspirational and less managerial.	direct, unclutter, effort
improve management how to handle people.	direct, unclutter, effort
communication and getting to know more about the other teams.	direct, unclutter, effort
a lot reasonable budget for engagement down to team level.	direct, unclutter, effort
open and honest comunication	direct, unclutter, effort
the senior management are improving their communication, but can still do better	direct, unclutter, effort
accountability and people management	direct, unclutter, effort
reducing the bureaucracy coming from the headquarters.	direct, unclutter, effort
active leadership revolves around open and honest communication. we should stop managing by exception or being reactive.	direct, unclutter, effort
leading by example and efforts for change from the heads of the departments.	direct, unclutter, effort
constant changes and no clear instructions from management, causing frustration and lack of motivation.	direct, unclutter, effort
senior leadership might be demotivation to the staff.  way of communication, treating the staff is the only problem.  this needs to be improved .	direct, unclutter, effort
leadership more than skill , they will support team and  searching solution. honest and trust team we can do good job if we doing together. listening and support it important thing we can do as a leader	direct, unclutter, effort
our management involve staff in processes and gives clear goals	direct, unclutter, effort
management within the station needs to be held accountable and communicate more effectively, especially when providing corrective action when issues occur.	direct, unclutter, effort
more open communication from the leadership team. being honest with us no matter what it is.	direct, unclutter, effort
our team's leadership needs to improve its communication.	direct, unclutter, effort
need more communication and ideas from our immediate supervisor.  our senior management team is trying to engage and implement both ideas and ways to improve	direct, unclutter, effort
i have never been introduced to anyone except my direct supervisor.  communication is lacking.	direct, unclutter, effort
senior management needs to be more visible	direct, unclutter, effort
communication from senoir level could be better	direct, unclutter, effort
we should be looking at how to improve the divisions which are not meeting the budget.	direct, unclutter, effort
there is a lack of feedback from team manager on specific requirements. there is a gap and lack of communication. coaching is not done effectively and there is no discussion on career development.	direct, unclutter, effort
communication needs to be improved . it should be more open, honest and continuous to build the trust with the team. team work needs to be improved as well	direct, unclutter, effort
overall communication between leaders and teams and also communication between different teams within the business.	direct, unclutter, effort
"there are many varied opinions within the departments as to what works and what does not work. the leadership in this team is not respected due to the lack of co-operation within the department and a ""its not my job"" mentality."	direct, unclutter, effort
communications between management and staff	direct, unclutter, effort
better communication among supervisors and managers regarding changes.	direct, unclutter, effort
there is a gap between the management y employees	direct, unclutter, effort
more support from senior management	direct, unclutter, effort
leadership and people management	direct, unclutter, effort
communication needs to be improved along with senior management attempting to become the employer of choice by building trust with their employees	direct, unclutter, effort
active leadership with better communication and treatment given to employees.	direct, unclutter, effort
sr management communication is lacking, respect is diminished, spirit of cooperation is decreased and engaging mid level management is poor	direct, unclutter, effort
lack of communication between managers and employees.	direct, unclutter, effort
communication from 2nd level management is lacking, mainly because we do not have a full-time 2nd level manager.  i hope this improves once a replacement is in place.	direct, unclutter, effort
senior management should be responsible for improvement.	direct, unclutter, effort
i see a lack of active leadership with a number of our gateway locations, primarily due to missing or new product management team members.  this is apparent with my direct communication with ops.	direct, unclutter, effort
i wish all departments had the same leadership and mentors in their departments.	direct, unclutter, effort
support from management is not sufficient.	direct, unclutter, effort
ojt support can be better	direct, unclutter, effort
communication from senior management and to acknowledge all warehouse staff more positively	direct, unclutter, effort
i feel regional senior leadership lacks the willingness to listen to employees and supervisors concerns on the operation to improve or protect processes	direct, unclutter, effort
need more communication on target setting, recognition of good work and open discussion on issues.	direct, unclutter, effort
strengthen teamwork, have open, respectful and transparent communication between all team members, avoid situations that impact the work environment, keep the work team motivated.	direct, unclutter, effort
budgets and expected enhancements with that budget are unrealistic and cause anxiety within the team.	direct, unclutter, effort
strategy of [company] is clear but lack in its explanation to the teams	direct, unclutter, effort
dear all,  1-we lack team work across the chain (inter services)  2-we also lack at [company] france environmental projects/activities. communication on gogreen and mission 2050. midterm deadlines are rapidly approaching yet we are taking actions  regard	direct, unclutter, effort
more communication about the strategy	direct, unclutter, effort
nothing to be done, if i change my department i will be able to perform.	direct, unclutter, effort
communication, cross training within departments.  more learning's about what freight forwarding is for those new to the industry.  performance management from those in senior roles to ensure we have the right people in the right roles.	direct, unclutter, effort
operation departments  such as cartage cdz require more people in team .operations cartage  cdz is most important  department they  communicate  a  lot more with  clients ) .  cod client  often have  gst  customs duties more communication	direct, unclutter, effort
more communication and update about the implementation and development of company strategy. if update is made by mass communication, e.g. email, the content must be simple and straight forward so frontline staff can understand easily.	direct, unclutter, effort
synergy between functions, stations and objectives. give clear priorities, not everything could be done at the same time.	direct, unclutter, effort
communication of the future of [company] botlek	direct, unclutter, effort
continue to improve our business strategy and communication to the employees.	direct, unclutter, effort
isc top down communication is still lacking in my opinion.	direct, unclutter, effort
communication within the teams needs to be improved.	direct, unclutter, effort
respect and communication in the work place	direct, unclutter, effort
need to improve communication for a effective continuation.	direct, unclutter, effort
overall communication between different teams, functions and regions. even when working together we still work in a disjointed way, or at least that's how it looks and feels in terms of how communications are managed.	direct, unclutter, effort
communications among senior management and direct reports needs to improve.	direct, unclutter, effort
lack of communication between my reporting management at times.	direct, unclutter, effort
communication within other departments	direct, unclutter, effort
we have issues of communication breakdown within organisation and with our outside networks which need to be improved due to lack of knowledge we have on individual station requirements at respective origin which hinders our sales and service	direct, unclutter, effort
top down respect and the way of communication	direct, unclutter, effort
collaboration between departments i.e. communication, relevant regular meetings, balance of staff, common rules, more cross training.	direct, unclutter, effort
there is still a lack of communication between departments and the real problems are not discussed at the cross departmental meetings.	direct, unclutter, effort
better communication between different teams.	direct, unclutter, effort
communication between the different teams	direct, unclutter, effort
communication can much better	direct, unclutter, effort
we need to improve ourselves about communication.	direct, unclutter, effort
i think what needs to improve is communication with the management.	direct, unclutter, effort
communication need to be improved. before taking decision needs to be communicated both sides	direct, unclutter, effort
communication of updates and/or any kind of two-way communication within the team is missing.	direct, unclutter, effort
the communication from one department to another.	direct, unclutter, effort
still lack in communication within our company	direct, unclutter, effort
there must be more open and honest communication with upper management.	direct, unclutter, effort
improve communication and dialogue, fair work and equality.	direct, unclutter, effort
better communication with new starters and leavers	direct, unclutter, effort
- clear communication between teams  - strong collaboration among key stakeholders	direct, unclutter, effort
team communication (huddle)  we are not aware of further updates within the org, as we are not having our daily huddle.	direct, unclutter, effort
communication and learning amongst the team has improved	direct, unclutter, effort
communication skills among stuff especially when ones go on leave	direct, unclutter, effort
more 2-way communications between management and staff.	direct, unclutter, effort
professional communication within the departments and other stations.	direct, unclutter, effort
communication between internal departments and other [company] offices.	direct, unclutter, effort
better communication from upper management to make them self known to all in the building.	direct, unclutter, effort
more communication for work smart	direct, unclutter, effort
i need to improve communication skill with customer.	direct, unclutter, effort
need good communication with other department	direct, unclutter, effort
intercultural communication other division of less	direct, unclutter, effort
internal communication amongst team members, not including 'direct suervisor'	direct, unclutter, effort
be specific on who is a manager and who is not.	direct, unclutter, effort
communication with certain people in my team could be better	direct, unclutter, effort
communication is also key at teamwork both hand in hand working well together.	direct, unclutter, effort
communication skills need improvement with our customers.	direct, unclutter, effort
communication channel between staff need to be imporoved	direct, unclutter, effort
communication between different departments	direct, unclutter, effort
communication from other departments to our section is very important as we are the final billing team any rate changes or delivery amendment need to be communicated to us immediately.	direct, unclutter, effort
effective and open communication is lacking	direct, unclutter, effort
communication is very poor and tends to be after the event.	direct, unclutter, effort
communication between people in team should be improve	direct, unclutter, effort
no information at a department level as to how the department is doing financially - no meetings are held. no discussions.	direct, unclutter, effort
communication from the top and within the team.	direct, unclutter, effort
lack of communications and team work	direct, unclutter, effort
group responsibility in other department and communication skills.	direct, unclutter, effort
we need to get proper communication	direct, unclutter, effort
need to improve communication between management and front-line staff for eliminate misunderstanding	direct, unclutter, effort
communication should be dome more frequency between each other team in order to know any other department responsible or good point and bad point.	direct, unclutter, effort
coummincation and cooperation among different deparmtents sometime is the biggest obstacle to optimize process and working efficiency	direct, unclutter, effort
mutual communication with the direct mentor or higher leads.  giving employees more suggestions of shortcoming	direct, unclutter, effort
communication is important with cross departments	direct, unclutter, effort
need further strengthen internal communication among various departments	direct, unclutter, effort
communication between different department is important	direct, unclutter, effort
multiple decision maker which caused low effectient communication.	direct, unclutter, effort
communication  respect each other	direct, unclutter, effort
team building, communication within the office, employee recognition. training	direct, unclutter, effort
i think we need to have more communication in the office.	direct, unclutter, effort
better communication between customer and instructions	direct, unclutter, effort
communication is very important, thanks.	direct, unclutter, effort
training  top down communication, more town halls, better direction.  service  desk level support  pricing  moral	direct, unclutter, effort
communication between operations and customer	direct, unclutter, effort
there are a lot of processes and silos created that hinder our ability as a company to be nimble.	direct, unclutter, effort
communication with the customer and danzas management should be improved	direct, unclutter, effort
all issues can be preventable with proper communication. it is very critical that we need to have a improved communication.	direct, unclutter, effort
better communication between leader and team	direct, unclutter, effort
better communication between the day and the night-shift.	direct, unclutter, effort
it is required to improve communication between departments	direct, unclutter, effort
more robust communication up and down the line.	direct, unclutter, effort
there needs to be more communication from management in terms of updates of any business processes that affect the staff.	direct, unclutter, effort
i think we need to improve the communication and team work..	direct, unclutter, effort
better communication between staff	direct, unclutter, effort
professionally speaking, things need to be improved are communication, team work and active leadership.	direct, unclutter, effort
i have nice communication within the team and employees, i communicate offenly with the team.	direct, unclutter, effort
inter department communication and understanding with other employee also understand the work process of the other department and process of other agencies.	direct, unclutter, effort
required communication both way	direct, unclutter, effort
have better communicate with inter department.	direct, unclutter, effort
communication.  to simplify communication channels, to cope with a so large network, in a  multilengual and multicultural environment.	direct, unclutter, effort
cross department collaboration and involvement	direct, unclutter, effort
communication between managers and desk level employees and supervisors	direct, unclutter, effort
open lines of communications group to group	direct, unclutter, effort
internal communication between departments needs to be improved.	direct, unclutter, effort
should be open and fair....	direct, unclutter, effort
communication in the organization at all level.	direct, unclutter, effort
need two way communication if any changes applied in process	direct, unclutter, effort
communication from top management.  support from top management	direct, unclutter, effort
communication between the departments.  help each other. do what we promise to do.	direct, unclutter, effort
flow of communication from top to bottom and helping one another	direct, unclutter, effort
sometimes poor communication leads to making mistakes, which is why it's important to have fluent communication in the team.	direct, unclutter, effort
communication, as a company we still need improvements, there are still many leaks which lead to poor communication.	direct, unclutter, effort
management needs to improve on good communication to staffs	direct, unclutter, effort
we should improve on our communication to our client.	direct, unclutter, effort
the communication is the organization is not two way but one way.	direct, unclutter, effort
sometimes there are several simple mistakes which may be solved with a better communication.	direct, unclutter, effort
good communication between the different divisions.	direct, unclutter, effort
communication to be improved so that each and every employee are aware of what is expected from them	direct, unclutter, effort
there is communication now then before when i started working here	direct, unclutter, effort
the communication between the different departments needs to improve	direct, unclutter, effort
communication between areas needs to be improved	direct, unclutter, effort
it seems that the problem within the export department is the lack of communication. whenever there is a problem, it seems that it is due to lack of communication among supervisor, customer service, processors, and warehouse.	direct, unclutter, effort
more communications between employee and management	direct, unclutter, effort
open lines of communication is needed from everyboby	direct, unclutter, effort
communication with leadership	direct, unclutter, effort
need to improve communication, teamwork and accountability.	direct, unclutter, effort
management is not always honest.	direct, unclutter, effort
we need better communication between teams. there are many gaps and delays with each others.	direct, unclutter, effort
day to day communication has to improve	direct, unclutter, effort
the communication between us stations and us	direct, unclutter, effort
more communication to the filed, but from upper management.	direct, unclutter, effort
further communication through continuous employee and management surveys	direct, unclutter, effort
i need to improve my communication skills.	direct, unclutter, effort
communicate with customer and improve in communication	direct, unclutter, effort
communication - sometimes we do not know what others are doing.	direct, unclutter, effort
we have a good communication in the company but there is still room for enhancing communication from top to bottom.	direct, unclutter, effort
it is necessary to find way to improve communication between different work teams.	direct, unclutter, effort
communication and teamwork. feels once again there is a division.	direct, unclutter, effort
communication from management, there are now monthly calls from senior management team but not from direct management when involved in management review meetings.	direct, unclutter, effort
communication between management and staff	direct, unclutter, effort
communication is good but can be better	direct, unclutter, effort
complex communications chains and top to down instruction communication	direct, unclutter, effort
communication within senior management and employees	direct, unclutter, effort
strong bond with others and have an open communication with all	direct, unclutter, effort
inter office relationships - too many them and us attitudes yet we all work for the same company	direct, unclutter, effort
if we centralize the trucking department i hope i would be more fruitful for the company	direct, unclutter, effort
teamwork and communication	direct, unclutter, effort
maximum efforts are being made to enhance team work in among different departments.	direct, unclutter, effort
customer communication  working better between teams/departments	direct, unclutter, effort
communication and attitude along departments	direct, unclutter, effort
to improve team work spirit and efficiency for teams in different stations, remote people management could be difficult	direct, unclutter, effort
communication between departments needs to be improved. logistics and freight forwarding is an exceptionally teamwork industry. different departments should look at kpi collectively and avoid a silo mentality to hit their own goals.	direct, unclutter, effort
constant moving and rearranging. more employees for needed areas. a defined responsibility of dispatch due to terms. systems/software speed needs improvement. more communication between depts.	direct, unclutter, effort
we need to improve our teamwork between the transport and operations team.	direct, unclutter, effort
staffing is still a biggest issues within the company as there's business on board but do not have resources. many departments started to draw line between departments and making more difficult to operate the new business.	direct, unclutter, effort
cooperation with different function departments	direct, unclutter, effort
communication with employees, and knowing better	direct, unclutter, effort
more communication with the rest of local departments. seems each department works on their end but we are a one team.	direct, unclutter, effort
we always work on something diferent, to work as a team  a lot of communication	direct, unclutter, effort
quality of communication among colleagues is lousy, lacks respect and amiability.	direct, unclutter, effort
there is lack / delay of communication when it comes to getting more information from other departments	direct, unclutter, effort
communication between departments still need an improvement, changes come in place and not all departments are aware or it should have been address in a more efficient way.	direct, unclutter, effort
better communication  & understanding between depts.	direct, unclutter, effort
the team work between the departments, we are all a team it is not a competition of which department or state is better.	direct, unclutter, effort
teamwork between departments are in dire need to be improved. several departments need to understand that we are working together instead of against each other. explaining things to customer is way easier than explaining things to other departments.	direct, unclutter, effort
we need to increase  good  working  and communication with  other department	direct, unclutter, effort
teamwork within cross department and cross entity	direct, unclutter, effort
teamwork within departments. every departments have their own kpi's /  iko's, this create a culture where all just want to protect their own interest rather than work together to get things done /  solutions	direct, unclutter, effort
need more internal communcation and copperation between difference departments	direct, unclutter, effort
need improve teamwork and communication	direct, unclutter, effort
communication between other departments i.e export ops and warehouse along with team work needs to improve.	direct, unclutter, effort
continue on the communication with middle management down to front line staff	direct, unclutter, effort
cooperation between bu and different country offices	direct, unclutter, effort
more positive communication within the team.	direct, unclutter, effort
disjointed departments that run as separate 'kingdoms' tend to compete with each other instead of working for the same end goal.	direct, unclutter, effort
there is lack of connection between staffs in different teams & different countries.	direct, unclutter, effort
departments need to be able to work much better together, there seems to be a department vs department mentality.  also it is drummed into employees to follow processes yet at high level it seems processes are followed to suit.	direct, unclutter, effort
open discussion and approachable	direct, unclutter, effort
sometimes will have difficulties when co-operate with other departments. no familiar with working procedures of others departments will cause duplicate work load.	direct, unclutter, effort
suggest to have more cross team activities	direct, unclutter, effort
we have to continuous to improve team work.	direct, unclutter, effort
needs to be more positive communication across the board with all departments, right now its more of an us vs. them type workplace.	direct, unclutter, effort
there is a lot of misunderstandings because of the lack of communication and teamwork between departments. also there are rivalry between the departments that obstructs the clear work of the company.	direct, unclutter, effort
am seeing some silo type responses from different departments; ie. not my job, inflexibility, making things more difficult/time consuming than they need to be.	direct, unclutter, effort
there is room for improvement within the sales regarding communications and team building to suit each individual.	direct, unclutter, effort
some [company] departments still work in silos. this needs to change if we need to meet our 2020 strategy.	direct, unclutter, effort
cooperation and support among the one team	direct, unclutter, effort
perhaps a little more effort towards building team work so there is more alignment amongst the various departments and within the people of the same department.	direct, unclutter, effort
sharing same responsibility with other team & cooperation	direct, unclutter, effort
hold more activity between manager and assistants,	direct, unclutter, effort
this teamwork mean that between depts	direct, unclutter, effort
work style need to be improved, all are working for their respective departments not for ultimate company goals which is the major issue.  teamwork is there but only limited to the their own departments.	direct, unclutter, effort
needs more communication between supervisor	direct, unclutter, effort
helping out when other departments are less busy and other departments are clearly struggling..!	direct, unclutter, effort
